Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
Tunisia,TUN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.120813848,1.84867112,1.644372773,2.840837458,1.544222962,1.608997579,1.639408674,1.653497707,2.058180039,2.701016118,3.427068727,3.313573751,3.708762277,3.805322374,5.023151526,4.510720196,6.680848185,5.416796982,4.543789716,4.097911696,4.894227503,5.602844497,4.691300092,4.941424348,,,
Turkey,TUR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439000000,531000000,647000000,729000000,648000000,816000000,680000000,741000000,785000000,677000000,,
Turkey,TUR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451590002,0.49169001,0.370950013,0.467669994,0.479090005,0.53779,0.525940001,0.483110011,0.51831001,0.591040015,0.580160022,0.722410023,0.72517997,0.849020004,0.843429983,0.859520018,,,,,
Turkey,TUR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,251,,,,326,386,436,507,668,750,846,1048,1172,1397,1714.7,2228,2480.7,2795,3222.7,3484.1,4150.9,5226.1,6038.8,7434.3,7816.5,8180.5,8640.7,8543,8307.1,7950,8328.4,,,,,
Turkey,TUR,"Patent applications, nonresidents",IP.PAT.NRES,,,,484,600,640,832,813,545,561,547,569,,610,571,512,598,659,429,485,527,368,385,,447,461,552,760,747,886,1090,1057,1063,1057,1216,1520,735,1327,2276,2744,3156,2875,1424,348,235,218,160,211,176,177,177,228,232,269,,,
Turkey,TUR,"Patent applications, residents",IP.PAT.RESD,,,,55,78,99,124,107,87,85,89,96,,137,92,98,118,119,89,73,134,157,126,,153,132,174,138,153,162,138,148,189,169,151,170,189,203,207,276,277,337,414,489,682,928,1072,1810,2221,2555,3180,3885,4434,4392,,,
Turkey,TUR,"Trademark applications, direct nonresident",IP.TMK.NRES,625,254,1150,792,995,1111,1500,1151,1095,1085,1086,1146,,2476,827,964,814,1253,1711,1292,1986,1327,602,,861,2249,2629,2769,2847,3061,3200,2834,2279,2599,2727,3379,4802,4982,5158,6345,8344,8628,7711,8070,8671,11716,12512,13321,14088,11647,12323,14006,14395,14746,,,
Turkey,TUR,"Trademark applications, direct resident",IP.TMK.RESD,715,200,480,360,643,1031,1108,1037,865,867,897,902,,1333,909,1117,1037,1430,1460,1560,2143,1986,3496,,4015,3558,3740,3790,4051,6359,8143,8616,9743,12251,11675,12815,15860,16118,14632,18277,21188,20289,28534,30507,38524,48981,54788,58713,60597,59819,73143,103748,97304,93341,,,
Turkey,TUR,"Trademark applications, total",IP.TMK.TOTL,1340,454,1630,1152,1638,2142,2608,2188,1960,1952,1983,2048,,3809,1736,2081,1851,2683,3171,2852,4129,3313,4098,,4876,5807,6369,6559,6898,9420,11343,11450,12022,14850,14402,16194,20662,21100,19790,24622,29532,28917,36245,38577,47195,60697,67300,72034,74685,71466,85466,117754,111699,108087,,,
Turkey,TUR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.2435913,313.1893921,308.6862488,322.3615417,365.3848572,354.1637268,369.0272522,495.3117981,506.7877808,577.7563477,621.6779175,714.6813354,750.5432739,810.7479858,891.9205322,986.9962158,,,,,
Turkey,TUR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.21794128,39.30603027,35.1665802,38.09215927,37.37268066,39.93740845,39.47875977,46.89234924,49.98545837,70.16011047,83.41535187,106.7659302,108.1782303,123.1526794,143.5007172,173.1576233,,,,,
Turkey,TUR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133859648,106787555,89399797,123364670,147697188,217447443,193654203,275112382,423832071,454047637,870979600,1077574539,990847814,536439348,763179631,1010840536,881846891,1281261668,1643907482,1679724101,1359242821,1713837053,1921400175,1979030628,2177045885,,,
Turkey,TUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74925391,1.213969632,0.999972331,1.175220658,1.339299275,1.655497017,1.205811734,1.607365563,2.144679451,2.182560835,4.140513781,4.825745722,3.871274757,1.789857537,1.932463938,1.896813609,1.474042955,1.853989329,1.89332192,1.61597004,1.737729868,1.934102429,1.83861323,1.829143764,1.878196059,,,
Tuvalu,TUV,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15273.31599,19578.70482,20082.46362,23486.41912,20277.82476,22838.8601,14773.12391,14829.14135,13826.41835,,,
Tuvalu,TUV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0.3,0,0,0,0,0,0,0,0,,,,,
Tuvalu,TUV,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13523,4873,4720,3700,,,,,,,,,,,
Tuvalu,TUV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.81594537,17.68591442,4.249648864,14.98036358,,,,,,,,,,,
"Taiwan, China",TWN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218042,683196,5319945.667,106900,,270000,400000,851853.3333,2719346.667,,,
Tanzania,TZA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.2,122,,,,,,2680,,,
Tanzania,TZA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43441999,,,0.516160011,,,,,,
Tanzania,TZA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,90,73,64,71,69,77,93,94,105,97,102.6,98.4,96.1,87.2,95.5,80.9,92.9,76.3,88.8,107,128.2,122.8,129.7,152,131.9,121.1,,,,,
Tanzania,TZA,"Patent applications, nonresidents",IP.PAT.NRES,,,,58,76,65,,86,,,,,45,,65,,57,71,,42,88,,30,57,,30,,,37,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Trademark applications, direct nonresident",IP.TMK.NRES,,431,624,474,443,540,,612,,,,,244,,360,,275,444,,178,324,,254,,,,,,234,279,,,,,,,,,412,620,620,459,415,436,382,310,461,509,,,,,,,,,
Tanzania,TZA,"Trademark applications, direct resident",IP.TMK.RESD,,35,43,52,58,73,,109,,,,,10,,14,,40,98,,56,62,,27,,,,,,98,98,,,,,,,,,62,95,21,43,63,16,26,15,55,47,,,,,,,,,
Tanzania,TZA,"Trademark applications, total",IP.TMK.TOTL,,466,667,526,501,613,,721,,,,,254,,374,,315,542,,234,386,,281,,,,,,332,377,,,,,,,,,474,715,641,502,478,452,408,325,516,556,,,,,,,,,
Tanzania,TZA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.56774902,,,,,,
Tanzania,TZA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.49956036,,,,,,
Tanzania,TZA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111709,4285402,5866513,1242682,1466144,700049,1521466,1106791,1533315,1149067,4891077,11252821,16203276,24738032,40986194,94598416,44156835,,,
Tanzania,TZA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180448986,3.451970525,5.923475211,1.167549885,1.590820224,0.741255826,1.409289501,0.820967119,1.10500811,0.56350154,1.501823093,1.53491819,3.042268112,3.478349147,5.404941572,10.17040692,5.416251192,,,
Uganda,UGA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463500,10633427,4792886.34,1797690.4,3254382.076,2810259.476,8275720.301,11312971.32,14777163.05,,,
Uganda,UGA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7423807.92,2378623,512486.27,2770928.31,3046723.883,4158668.243,6846262.38,20279901.36,14030356.57,,,
Uganda,UGA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367559999,0.256119996,0.260560006,0.21514,0.300330013,0.388209999,0.326319993,0.411579996,0.557940006,,,,,,
Uganda,UGA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,23,27,21,17,29,20,29,44,39,41.7,50.5,51.5,63.9,71.1,77.5,82.9,72.8,87.6,120.1,93.4,113.7,164.6,126.1,143.2,153.6,158.2,,,,,
Uganda,UGA,"Patent applications, nonresidents",IP.PAT.NRES,,,,44,63,61,54,74,55,80,,83,55,41,56,56,54,33,31,28,28,55,17,16,28,26,,21,21,14,13,4,11,,,,,,,,,,,,1,,,1,,,,,,4,,,
Uganda,UGA,"Patent applications, residents",IP.PAT.RESD,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,3,11,6,,,,,,10,,,
Uganda,UGA,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,399,467,590,619,508,527,505,,540,371,276,349,336,213,139,285,188,252,207,203,80,131,135,,113,140,84,131,114,223,,,,,,,,,14,,,,,,,,,,,,1354,,,
Uganda,UGA,"Trademark applications, direct resident",IP.TMK.RESD,,,,48,49,53,92,43,68,55,,35,23,16,11,10,11,4,5,8,6,8,8,17,25,18,,26,18,14,27,45,26,,,,,,,,,,,,,,,,,,,,,725,,,
Uganda,UGA,"Trademark applications, total",IP.TMK.TOTL,,,,447,516,643,711,551,595,560,,575,394,292,360,346,224,143,290,196,258,215,211,97,156,153,,139,158,98,158,159,249,,,,,,,,,14,,,,,,,,,,,,2079,,,
Uganda,UGA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.15221024,,,,,,
Uganda,UGA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.17848969,,,,,,
Uganda,UGA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180009,506995,223529,863191,1147811,1704473,444599,2580127,3155138,3169206,1834548,9023698,60424366,23942454,4607480,3010160,6238424,148932234,165738142,8152925,,,
Uganda,UGA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.99099863,2.107101317,0.249929637,1.291929591,4.588324908,10.71195973,4.356932129,12.86702954,15.32202997,6.301190866,3.281546594,12.49819945,33.75624378,10.48941779,1.255539847,1.082315541,2.370904438,21.93999778,20.65065733,1.867634112,,,
Ukraine,UKR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421000000,428000000,577000000,754000000,644000000,744000000,746000000,727000000,1072000000,552000000,,
Ukraine,UKR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000000,32000000,53000000,72000000,112000000,132000000,107000000,124000000,167000000,118000000,,
Ukraine,UKR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.192299962,1.069929957,0.969680011,0.96213001,1.023290038,0.998199999,1.111789942,1.081519961,1.168959975,0.94907999,0.853190005,0.846440017,0.856440008,0.830980003,0.736620009,,,,,
Ukraine,UKR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,,,,,162,2894,2923,2515.8,2420.2,2265.2,2283.9,2354.9,2267.6,2238.7,2182.8,1993.4,2011.5,2104.5,1909.6,1846.9,1843.6,1639.4,1682.1,1726.9,,,,,
Ukraine,UKR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,555,1156,1257,1568,1631,1621,1604,1610,1153,1438,1689,2054,2416,2723,2872,2380,2756,2604,2464,2556,,,
Ukraine,UKR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,8687,5355,4804,3636,4688,5319,5401,5620,7208,1601,1635,4090,3538,3474,3440,2825,2434,2556,2649,2491,2856,,,
Ukraine,UKR,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,5381,,4362,6525,7381,7778,6260,6893,7320,7093,8364,8803,11469,12715,13624,14523,11690,12204,13165,14126,14313,,,
Ukraine,UKR,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,,2707,1915,1378,2204,3041,3323,4423,6854,9514,11684,11527,13184,17170,19888,18496,14744,16711,16836,17944,19769,,,
Ukraine,UKR,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,5381,2707,6277,7903,9585,10819,9583,11316,14174,16607,20048,20330,24653,29885,33512,33019,26434,28915,30001,32070,34082,,,
Ukraine,UKR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.08667,1446.685913,1418.983765,1336.974365,1320.547485,1252.905884,,,,,
Ukraine,UKR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.1619873,322.4860229,301.6313477,284.4816589,283.4470825,261.4909973,,,,,
Ukraine,UKR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379872431,441150796,455249676,332333210,528931556,526110120,586809129,1081945700,1461350770,884828313,952495179,1341577643,1551061032,1385271697,1441024225,1908273982,2622692832,2189031951,,,
Ukraine,UKR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89147584,4.370158875,5.100903469,4.378668466,5.227240865,4.658148685,4.861306033,6.91831518,6.296997836,3.724530925,3.397535409,3.653825526,3.287033721,5.550738184,4.336272191,4.392417637,6.301843288,5.894952191,,,
Upper middle income,UMC,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13984585277,15905645587,19006858786,21801782087,22725965719,25682835685,28531202021,33008773176,38058905820,,,
Upper middle income,UMC,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585207808.2,2030269926,1089257632,1962327805,1842160859,2357615746,2396533040,2762594563,4670220516,,,
Upper middle income,UMC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674612357,0.693103744,0.736321175,0.771346768,0.808165262,0.886466265,0.923758262,0.977849483,1.048577935,1.235041279,1.291239008,1.377668838,,,,,
Upper middle income,UMC,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,6202,,,,9334.407795,12011.0597,12262.72192,13636.02552,15453.82543,16401.75169,16817.72717,18656.53531,20567.24128,21838.26185,23508.18162,26149.94178,29271.54672,32552.35432,36145.71193,40375.50686,44823.51725,49515.47795,57367.26406,67136.37478,75596.03044,86892.67882,98456.74826,109625.7983,119253.8284,126493.7641,140147.076,,,,,
Upper middle income,UMC,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,22357,20119,23860,23226,24128,25799,25558,27914,34514,38493,36350,44364,60668,81531,81864,75369,84258,86610,93207,111185,132604,143041,148295,156018,138759,151946,169904,182503,185939,,,
Upper middle income,UMC,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,15689,15793,17830,19172,19757,13568,14553,16846,23261,20385,19472,20987,21776,22355,24796,35338,41434,51941,69641,81104,110696,141432,178230,225077,257696,322084,445576,563260,736050,,,
Upper middle income,UMC,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,30247,29344,26929,38320,46376,48260,51137,59463,76496,78546,93394,133555,134371,148000,167645,164453,173610,168710,216776,197453,191324,194345,211293,256060,283168,307358,311583,239510,294161,337385,356135,340162,,,
Upper middle income,UMC,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,73072,67539,80186,119395,158582,189528,170021,103027,172460,176952,192833,254257,262240,308005,286151,229635,299902,341492,420221,473179,575690,668153,823861,920395,1013486,965740,971289,1092249,1391692,1715624,1961295,2194449,,,
Upper middle income,UMC,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,138298,113484,103319,96883,107115,165035,204958,237788,221158,162490,251196,258067,289882,392463,402805,461855,460045,479635,480817,518890,645340,679389,774657,867810,1053111,1186756,1307158,1286405,1301018,1370809,1701248,2077720,2317430,2534611,,,
Upper middle income,UMC,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.2492325,427.9665742,388.3168508,405.4508906,498.8133604,510.1653351,563.7148467,584.0986367,641.1399114,729.7785683,794.581085,885.4822522,973.2271788,757.8406,812.4934717,888.7383801,,,,,
Upper middle income,UMC,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82841069123,95448195301,1.16843E+11,1.48758E+11,1.46158E+11,1.67159E+11,2.13232E+11,2.81442E+11,3.44846E+11,4.19082E+11,4.52784E+11,4.72269E+11,4.3949E+11,5.6195E+11,6.24299E+11,6.70936E+11,,,,
Upper middle income,UMC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89801412,12.80987331,14.10813071,15.24887945,16.25004358,16.75349464,18.68425928,21.11879848,22.09749301,21.42142646,21.68531083,22.35672639,22.5601225,22.58237615,22.95862335,20.94645693,19.45145343,21.62839809,21.65767834,20.16072887,20.34306058,21.20142022,,,
Uruguay,URY,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6908775.936,7287106.777,7633470.999,16625936.39,21950555.73,26557142.4,33571028.5,36137692.43,37672346.26,37672346.26,,
Uruguay,URY,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000,,30000,96000,148000,201000,430000,429000,884000,884000,,
Uruguay,URY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265009999,0.349940002,0.191860005,0.224169999,0.209250003,,0.238179997,,,,0.359189987,0.399479985,0.362650007,0.442669988,0.409640014,0.430510014,,,,,
Uruguay,URY,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,31,33,42,50,57,64,81,91,84,103.4,110.9,140.6,140.6,150.3,155.6,148.8,161.5,185.5,193.7,204.4,196.8,215.1,247.9,246.2,237.1,290.4,,,,,
Uruguay,URY,"Patent applications, nonresidents",IP.PAT.NRES,,,,,315,,293,,326,315,270,262,194,194,186,194,151,142,196,170,213,227,157,174,147,105,124,101,144,111,,137,140,147,151,221,182,370,469,525,572,543,466,504,514,589,725,739,706,750,761,667,678,,,,
Uruguay,URY,"Patent applications, residents",IP.PAT.RESD,,,,,114,,224,,234,246,219,190,150,88,95,132,119,59,45,43,70,71,49,40,43,63,39,34,28,23,,34,39,29,18,35,25,32,27,27,44,52,30,45,37,24,31,35,33,30,23,20,22,,,,
Uruguay,URY,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,972,,2107,,670,2306,1552,,644,422,1755,,1103,1119,1132,753,,,,3185,4765,2689,3927,1698,1860,2315,2679,3902,5985,5781,6489,6942,6744,8199,8334,8089,11388,11333,9533,7506,8502,8930,7950,8991,7096,5741,3300,3844,3665,3717,,,
Uruguay,URY,"Trademark applications, direct resident",IP.TMK.RESD,,,,,1968,,3666,,2634,3952,3075,,1737,1239,2718,,1768,1465,1722,7193,,,,,,2754,3809,2643,2196,2012,2572,3907,4200,3355,2818,2534,3067,2993,2958,3230,4310,3571,2739,3529,4406,3834,4266,3804,4405,3862,2430,2458,2178,2304,,,
Uruguay,URY,"Trademark applications, total",IP.TMK.TOTL,,,,,2940,,5773,,3304,6258,4627,,2381,1661,4473,,2871,2584,2854,7946,,,,3185,4765,5443,7736,4341,4056,4327,5251,7809,10185,9136,9307,9476,9811,11192,11292,11319,15698,14904,12272,11035,12908,12764,12216,12795,11501,9603,5730,6302,5843,6021,,,
